"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"21","Folorunso Fatukasi (HOU)","3","1","1","0","0","0","0","0","1","11.8","11.8","0.7%"
"22","Dexter Lawrence II (NYG)","2","1","1","1","0","0","0","0","1","11.8","11.8","18.4%"
"23","Maxx Crosby (LV)","2","3","1","0","0","0","0","0","1","11.8","11.8","60.7%"
"24","Dallas Turner (MIN)","3","0","1","0","0","0","0","0","1","11.0","11.0","5.7%"
"25","Emmanuel Ogbah (MIA)","2","2","1","0","0","0","0","0","1","11.0","11.0","3.3%"
"26","Byron Young (LAR)","2","2","1","0","0","0","0","0","1","11.0","11.0","15.8%"
"27","Jared Verse (LAR)","2","2","1","0","0","0","0","0","1","11.0","11.0","20.4%"
"28","Gervon Dexter Sr. (CHI)","2","2","1","0","0","0","0","0","1","11.0","11.0","2.6%"
"29","A'Shawn Robinson (CAR)","5","4","0","0","0","0","0","0","1","10.5","10.5","6.7%"
"30","Montravius Adams (PIT)","2","1","1","0","0","0","0","0","1","10.3","10.3","0.0%"
"31","James Smith-Williams (ATL)","2","3","0","0","0","0","0","0","1","10.3","10.3","0.1%"
"32","Mario Edwards Jr. (HOU)","2","1","1","0","0","0","0","0","1","10.3","10.3","0.1%"
"33","Dalvin Tomlinson (CLE)","1","2","1","0","0","0","0","0","1","9.5","9.5","0.2%"
"34","Clelin Ferrell (WAS)","2","0","1","0","0","0","0","0","1","9.5","9.5","0.2%"
"35","Kwity Paye (IND)","1","1","1","0","0","0","0","0","1","8.8","8.8","3.2%"
"36","Micheal Clemons (NYJ)","1","1","1","0","0","0","0","0","1","8.8","8.8","0.2%"
"37","Jaelan Phillips (MIA)","1","1","1","0","0","0","0","0","1","8.8","8.8","6.2%"
"38","Arik Armstead (JAC)","1","0","1","0","0","0","0","0","1","8.0","8.0","1.0%"
"39","David Ojabo (BAL)","1","0","1","0","0","0","0","0","1","8.0","8.0","1.0%"
"40","Felix Anudike-Uzomah (KC)","1","0","0","0","0","0","1","0","1","8.0","8.0","0.2%"
"41","Devonte Wyatt (GB)","1","0","0","0","0","0","1","0","1","8.0","8.0","1.1%"
"42","Nathan Shepherd (NO)","3","1","0","0","0","0","0","0","1","7.8","7.8","0.2%"
"43","Morgan Fox (LAC)","3","1","0.5","0","0","0","0","0","1","7.3","7.3","0.1%"
"44","Jay Tufele (CIN)","2","2","0","0","0","0","0","0","1","7.0","7.0","0.1%"
"45","Maliek Collins (SF)","2","0","0","0","0","0","1","0","1","7.0","7.0","1.7%"
"46","Maurice Hurst II Jr. (CLE)","3","0","0","0","0","0","0","0","1","7.0","7.0","0.1%"
"47","Christian Wilkins (LV)","4","1","0","0","0","0","0","0","1","6.8","6.8","9.8%"
